Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 550,000","Others, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",880,3,2,Freehold,https://www.mudah.my/kl-wangsa-melawati-wangsa-ceria-2-storey-terraced-house-109249954.htm,Parking
"RM 3,500,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,000",7,7,Freehold,https://www.mudah.my/2-5sty-60x100-bungalow-lift-damai-gayana-damai-perdana-cheras-kl-109240144.htm,Timeout
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",4,3,Leasehold,https://www.mudah.my/double-storey-terrace-au2-keramat-ulu-klang-111245152.htm,Timeout
"RM 498,000","Jinjang, Kuala Lumpur","Cluster House For Sale, listed 2 days ago","1,012",3,1,Leasehold,https://www.mudah.my/rumah-corner-lot-2-tingkat-below-market-value-di-kuala-lumpur-111245170.htm,Timeout
"RM 700,000","Cheras, Kuala Lumpur","Townhouse For Sale, listed 2 days ago","1,658",4,4,Leasehold,https://www.mudah.my/endlot-facing-open-3-parkings-townhouse-sri-permaisuri-cheras-kl-111160967.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 6,500,000","Damansara Heights, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","6,500",6,9,Freehold,https://www.mudah.my/double-storey-bungalow-house-damansara-heights-bukit-damansara-kl-110510054.htm,Timeout
"RM 640,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 week ago","2,200",5,4,Freehold,https://www.mudah.my/lppsa-bank-full-loan-new-2-storey-house-cashback-free-legal-fees-mot-111146573.htm,"Parking, Security, Playground, Jogging Track"
"RM 2,600,000","Bukit Jalil, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","2,640",6,5,Freehold,https://www.mudah.my/bukit-jalil-end-lot-2-5-storey-house-kuala-lumpur-107801880.htm,"Security, Playground"
"RM 1,150,000","Bangsar, Kuala Lumpur","Bungalow House For Sale, listed 23 hours ago","7,125",4,5,Leasehold,https://www.mudah.my/taman-bukit-piatu-mutiara-bungalow-melaka-town-near-mall-and-hospital-111202414.htm,Timeout
"RM 990,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,650",7,7,Freehold,https://www.mudah.my/stunning-2-storey-fully-renovated-home-in-taman-taynton-view-111244911.htm,Timeout
"RM 595,000","KL City, Kuala Lumpur","Townhouse For Sale, listed 3 days ago","2,450",3,4,Leasehold,https://www.mudah.my/3-storey-upper-townhouse-sommerset-close-europe-peaceful-environment-111244563.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area, Jogging Track"
"RM 480,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,400",3,2,Leasehold,https://www.mudah.my/for-sale-1-storey-terrace-taman-jaya-bandar-tun-razak-cheras-kl-111244608.htm,Timeout
"RM 549,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,600",2,2,Freehold,https://www.mudah.my/freehold-facing-open-double-storey-taman-permata-melawati-110871360.htm,Timeout
"RM 320,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,100",2,2,Freehold,https://www.mudah.my/freehold-house-taman-sri-sinar-kepong-segambut-near-kl-city-centre-110577970.htm,Timeout
"RM 850,000","City Centre, Kuala Lumpur","Townhouse For Sale, listed 3 days ago","2,450",3,4,Leasehold,https://www.mudah.my/fully-reno-upper-townhouse-sommerset-close-permaisuri-maluri-mrt-111244549.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area, Jogging Track"
"RM 699,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,400",4,3,Leasehold,https://www.mudah.my/facing-open-near-lrt-2-storey-terrace-taman-setapak-indah-setapak-111214980.htm,Timeout
"RM 699,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,400",4,3,Leasehold,https://www.mudah.my/refurbished-2-storey-terrace-taman-setapak-indah-setapak-110462930.htm,Timeout
"RM 365,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,200",3,2,Leasehold,https://www.mudah.my/murah-single-storey-terrace-jalan-mewah-bandar-tun-razak-cheras-110502693.htm,Timeout
"RM 650,000","Bandar Menjalara, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,240",4,3,Freehold,https://www.mudah.my/renovated-extended-double-storey-bandar-menjalara-111244101.htm,"Parking, Playground"
"RM 2,480,000","Gombak, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","6,660",5,6,Freehold,https://www.mudah.my/nego-renovated-2-storey-semi-d-mutiara-gombak-2-gombak-kl-111244198.htm,"Parking, Security"
"RM 1,350,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","4,219",6,3,Freehold,https://www.mudah.my/corner-4219sf-6r3b-2-sty-taman-midah-nr-eko-cheras-mutiara-taynton-111243833.htm,Parking
"RM 700,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,600",4,2,Freehold,https://www.mudah.my/taman-kepong-single-storey-best-price-for-sale-111243554.htm,Timeout
"RM 900,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,540",4,2,Freehold,https://www.mudah.my/22x70-flat-lv-2-sty-taman-midah-nr-yulek-sri-bahtera-taynton-cheras-111243789.htm,Parking
"RM 900,000","Keramat, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 3 days ago","1,400",5,3,Leasehold,https://www.mudah.my/fully-renovated-2-5-storey-terrace-taman-keramat-permai-kuala-lumpur-111243780.htm,Timeout
"RM 398,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago",700,2,3,Leasehold,https://www.mudah.my/best-offer-facing-open-teres-taman-muda-ampang-kl-111243751.htm,Timeout
"RM 900,000","Others, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 3 days ago","2,500",5,3,Leasehold,https://www.mudah.my/for-sale-2-1-2-storey-terrace-tmn-keramat-permai-au1-kuala-lumpur-111243497.htm,"Playground, Jogging Track"
"RM 1,050,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","2,323",4,5,Freehold,https://www.mudah.my/renovated-3-storey-terrace-halamanda-gombak-kl-108883591.htm,Security
"RM 3,500,000","Taman Melawati, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","4,000",7,7,Freehold,https://www.mudah.my/brand-new-corner-lot-east57-taman-melawati-direct-owner-111243527.htm,"Parking, Playground, Barbeque area"
"RM 877,000","Bandar Tasik Selatan, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,500",5,4,Leasehold,https://www.mudah.my/corner-lot-facing-open-2-stry-bndr-tasik-selatan-sg-besi-kuala-lumpur-109262766.htm,Security
"RM 540,000","Keramat, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,646",4,1,Leasehold,https://www.mudah.my/teres-setingkat-untuk-dijual-di-keramat-109818880.htm,Timeout
"RM 1,000,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","2,323",5,5,Freehold,https://www.mudah.my/good-location-near-uia-3-storey-halamanda-batu-7-gombak-kuala-lumpur-106223927.htm,"Security, Playground"
"RM 620,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,782",4,3,Freehold,https://www.mudah.my/end-lot-murah-2-storey-bandar-sungai-long-cheras-kajang-106437122.htm,"Security, Playground"
"RM 2,100,000","Wangsa Maju, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","5,728",7,7,Leasehold,https://www.mudah.my/for-sale-well-maintained-3-storey-semi-d-beverly-heights-ampang-110513731.htm,"Security, Playground, Jogging Track"
"RM 1,300,000","Setiawangsa, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 3 days ago","2,400",4,3,Freehold,https://www.mudah.my/2-5-storey-terrace-house-taman-bukit-setiawangsa-kuala-lumpur-109327926.htm,Parking
"RM 4,100,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","7,000",10,6,Freehold,https://www.mudah.my/direct-owner-2-big-units-10-rooms-10-cars-bungalow-kemensah-melawati-111242680.htm,Timeout
"RM 1,300,000","Sri Damansara, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 3 days ago","1,650",5,4,Freehold,https://www.mudah.my/renovated-two-and-half-storey-bandar-sri-damansara-kuala-lumpur-111242553.htm,"Security, Playground"
"RM 650,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,350",4,3,Freehold,https://www.mudah.my/termurah-freehold-double-storey-terrace-wangsa-murni-wangsa-melawati-109945109.htm,Timeout
"RM 1,680,000","Gombak, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","5,500",7,7,Freehold,https://www.mudah.my/brand-new-3-storey-bungalow-semi-d-gombak-heights-near-selayang-111031878.htm,"Parking, Security, Lift"
"RM 1,500,000","Gombak, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","5,000",6,6,Freehold,https://www.mudah.my/brand-new-3-storey-bungalow-semi-d-gombak-height-near-selayang-111031452.htm,"Parking, Security, Lift"
"RM 2,300,000","Gombak, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","6,533",7,9,Freehold,https://www.mudah.my/partially-furnished-bungalow-anjung-melati-3-for-sale-109228056.htm,Security
"RM 355,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago",990,3,1,Leasehold,https://www.mudah.my/cantik-renovated-single-storey-lorong-jujur-bandar-tun-razak-cheras-110765018.htm,Timeout
"RM 1,100,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,100",4,4,Leasehold,https://www.mudah.my/end-lot-renovated-double-storey-terrace-seksyen-6-wangsa-maju-110922395.htm,Timeout
"RM 1,900,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","4,000",5,6,Freehold,https://www.mudah.my/rumah-mewah-3-tingkat-eksklusif-gombak-kl-111242241.htm,Timeout
"RM 900,000","Keramat, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 3 days ago","1,400",5,3,Leasehold,https://www.mudah.my/two-and-half-storey-terrace-taman-keramat-permai-au1-kuala-lumpur-111242231.htm,Playground
"RM 460,000","Sri Petaling, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago",840,3,2,Freehold,https://www.mudah.my/sri-petaling-2-sty-house-3r2b-freehold-6-fts-extra-land-nr-amenities-111242085.htm,Timeout
"RM 1,288,000","Kuchai Lama, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,650",4,3,Freehold,https://www.mudah.my/fullyren0-2-storey-landed-house-happy-garden-kl-kuchai-lama-freehold-108796637.htm,Timeout
"RM 355,000","Cheras, Kuala Lumpur","Cluster House For Sale, listed 3 days ago","1,000",3,1,Leasehold,https://www.mudah.my/dah-reno-kampung-conggo-jalan-jujur-bandar-tun-razak-cheras-kl-110058460.htm,Timeout
"RM 700,000","Taman Melawati, Kuala Lumpur","Townhouse For Sale, listed 3 days ago","1,800",3,3,Freehold,https://www.mudah.my/ground-floor-big-size-2-5-storey-townhouse-prima-court-melawati-110263216.htm,Timeout
"RM 310,000","Cheras, Kuala Lumpur","Terraced House For Sale, listed 3 days ago",990,2,2,Leasehold,https://www.mudah.my/full-reno-murah-cluster-house-lorong-makmur-btr-cheras-110336863.htm,"Parking, Playground"
"RM 1,300,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 1 week ago","2,323",4,6,Freehold,https://www.mudah.my/tastefully-renovated-end-lot-3-storey-terraced-halamanda-gombak-109509195.htm,"Parking, Security"
"RM 798,000","OUG, Kuala Lumpur","1.5-storey Terraced House For Sale, listed 4 days ago","1,600",4,2,Freehold,https://www.mudah.my/fully-renovated-single-storey-freehold-residence-in-oug-111234350.htm,Timeout
"RM 1,150,000","Bangsar, Kuala Lumpur","Bungalow House For Sale, listed 23 hours ago","7,125",4,5,Leasehold,https://www.mudah.my/taman-bukit-piatu-mutiara-bungalow-melaka-town-near-mall-and-hospital-111202414.htm,Timeout
"RM 500,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,400",4,2,Freehold,https://www.mudah.my/rumah-teres-2-tingkat-taman-maju-jaya-pandan-indah-ampang-kl-111191038.htm,"Parking, Multipurpose hall"
"RM 2,100,000","Bukit Jalil, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","3,400",7,6,Freehold,https://www.mudah.my/3-sty-link-house-seri-jalil-bukit-jalil-111241193.htm,Timeout
"RM 1,500,000","Sentul, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,550",6,7,Freehold,https://www.mudah.my/freehold-kl-semi-d-40-x-90-4-500sf-individual-13min-to-sentul-area-111241083.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 1,500,000","Jinjang, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,550",6,7,Freehold,https://www.mudah.my/semi-d-last-freehold-individual-gated-guarded-13min-to-jinjang-111241016.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 1,850,000","Taman Melawati, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,000",5,4,Freehold,https://www.mudah.my/cheapest-landed-2sty-semi-d-tropika-kemensah-melawati-below-market-111240956.htm,Parking
"RM 688,000","Sentul, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","1,722",3,3,Leasehold,https://www.mudah.my/renovated-end-lot-3-storey-terrace-taman-dato-senu-sentul-kuala-lumpur-111240642.htm,Timeout
"RM 688,000","Sentul, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","1,722",3,3,Leasehold,https://www.mudah.my/renovated-end-lot-3-storey-terrace-taman-dato-senu-sentul-kuala-lumpur-111240645.htm,Timeout
"RM 679,000","Setapak, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,600",3,2,Freehold,https://www.mudah.my/facing-open-single-storey-terrace-jalan-tioman-3-taman-setapak-111240355.htm,Timeout
"RM 1,900,000","Taman Melawati, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,505",5,5,Leasehold,https://www.mudah.my/for-sale-2-storey-semi-d-sunway-rydgeway-sunway-puncak-melawati-111233755.htm,"Parking, Security, Playground, Club house"
"RM 453,100","Ampang Hilir, Kuala Lumpur","Others For Sale, listed 3 days ago","1,100",4,2,Freehold,https://www.mudah.my/100-loan-cashback-100k-link-to-lrt-fully-furnish-below-market-price-111026290.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 850,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,600",3,3,Freehold,https://www.mudah.my/most-wanted-renovated-2-storey-taman-setiawangsa-110668822.htm,Timeout
"RM 460,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,000",5,3,Leasehold,https://www.mudah.my/booking-rm1000-double-storey-intermediate-au-1-keramat-kl-111240320.htm,Timeout
"RM 870,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,700",5,4,Freehold,https://www.mudah.my/double-storey-terrace-taman-permata-au5-keramat-kuala-lumpur-111240103.htm,Timeout
"RM 1,050,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,200",5,4,Leasehold,https://www.mudah.my/wide-size-full-reno-endlot-double-storey-terrance-alam-damai-kl-110119152.htm,Timeout
"RM 450,000","Ampang, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","3,500",4,2,Leasehold,https://www.mudah.my/kampung-pandan-rumah-kampung-3500sqf-111239520.htm,Parking
"RM 899,000","Taman Melawati, Kuala Lumpur","Terraced House For Sale, listed 3 days ago","2,400",4,3,Freehold,https://www.mudah.my/2-storey-terrace-jalan-a-taman-melawati-spacious-extended-house-111239481.htm,"Parking, Playground, Minimart"
"RM 580,000","Cheras, Kuala Lumpur","New 2-storey Terraced House For Sale, listed 3 days ago","2,200",4,4,Freehold,https://www.mudah.my/cheras-new-launch-2sty-22x75-4r4b-rm2xxx-installment-111239116.htm,"Parking, Security, Playground, Jogging Track"
"RM 550,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,000",3,2,Leasehold,https://www.mudah.my/near-hukm-single-storey-terrace-taman-jaya-bandar-tun-razak-cheras-kl-110316971.htm,Timeout
"RM 550,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,000",3,2,Leasehold,https://www.mudah.my/single-storey-terrace-taman-jaya-bandar-tun-razak-cheras-kuala-lumpur-110316973.htm,Timeout
"RM 1,488,000","Setapak, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago",410,6,6,Freehold,https://www.mudah.my/extra-20ft-land-30x75-3storey-semi-d-freehold-kl-city-view-111238424.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 950,000","Keramat, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","3,875",4,3,Leasehold,https://www.mudah.my/semi-d-jalan-au2b-taman-sri-keramat-109833641.htm,Timeout
"RM 1,488,000","Bandar Menjalara, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,100",6,6,Freehold,https://www.mudah.my/extra-20ft-land-30x75-3storey-semi-d-freehold-kl-city-view-111238364.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 3,000,000","OUG, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","6,370",7,4,Freehold,https://www.mudah.my/oug-kl-double-storey-semi-d-house-with-attic-no-agent-pls-111238251.htm,"Parking, Security, Playground, Barbeque area, Minimart, Jogging Track"
"RM 4,880,000","Gombak, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","7,200",9,9,Freehold,https://www.mudah.my/hot-area-freehold-8500sqft-bungalow-3-storey-riverview-kemensah-111238181.htm,"Parking, Security, Lift"
"RM 380,000","Cheras, Kuala Lumpur","Cluster House For Sale, listed 3 days ago","1,000",3,2,Leasehold,https://www.mudah.my/3-bilik-kampung-konggo-cluster-single-storey-bandar-tun-razak-kl-109960592.htm,Timeout
"RM 760,000","Jalan Ipoh, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,400",4,2,Leasehold,https://www.mudah.my/double-storey-terrace-taman-kok-lian-for-sale-111237861.htm,Timeout
"RM 870,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,600",4,4,Freehold,https://www.mudah.my/freehold-20x80-renovated-2-storey-terrace-taman-permata-keramat-kl-111237940.htm,Parking
