Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 580,000","Cheras, Kuala Lumpur","New 2-storey Terraced House For Sale, listed 3 days ago","2,200",4,4,Freehold,https://www.mudah.my/cheras-new-launch-2sty-22x75-4r4b-rm2xxx-installment-111239116.htm,"Parking, Security, Playground, Jogging Track"
"RM 550,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,000",3,2,Leasehold,https://www.mudah.my/near-hukm-single-storey-terrace-taman-jaya-bandar-tun-razak-cheras-kl-110316971.htm,Timeout
"RM 550,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,000",3,2,Leasehold,https://www.mudah.my/single-storey-terrace-taman-jaya-bandar-tun-razak-cheras-kuala-lumpur-110316973.htm,Timeout
"RM 1,488,000","Setapak, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago",410,6,6,Freehold,https://www.mudah.my/extra-20ft-land-30x75-3storey-semi-d-freehold-kl-city-view-111238424.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 950,000","Keramat, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","3,875",4,3,Leasehold,https://www.mudah.my/semi-d-jalan-au2b-taman-sri-keramat-109833641.htm,Timeout
"RM 1,488,000","Bandar Menjalara, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,100",6,6,Freehold,https://www.mudah.my/extra-20ft-land-30x75-3storey-semi-d-freehold-kl-city-view-111238364.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 3,000,000","OUG, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","6,370",7,4,Freehold,https://www.mudah.my/oug-kl-double-storey-semi-d-house-with-attic-no-agent-pls-111238251.htm,"Parking, Security, Playground, Barbeque area, Minimart, Jogging Track"
"RM 4,880,000","Gombak, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","7,200",9,9,Freehold,https://www.mudah.my/hot-area-freehold-8500sqft-bungalow-3-storey-riverview-kemensah-111238181.htm,"Parking, Security, Lift"
"RM 380,000","Cheras, Kuala Lumpur","Cluster House For Sale, listed 3 days ago","1,000",3,2,Leasehold,https://www.mudah.my/3-bilik-kampung-konggo-cluster-single-storey-bandar-tun-razak-kl-109960592.htm,Timeout
"RM 760,000","Jalan Ipoh, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,400",4,2,Leasehold,https://www.mudah.my/double-storey-terrace-taman-kok-lian-for-sale-111237861.htm,Timeout
"RM 870,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,600",4,4,Freehold,https://www.mudah.my/freehold-20x80-renovated-2-storey-terrace-taman-permata-keramat-kl-111237940.htm,Parking
"RM 685,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,260",3,2,Freehold,https://www.mudah.my/reno-taman-melawati-double-storey-jalan-f-facing-playground-extended-108654748.htm,Timeout
"RM 755,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,400",4,3,Leasehold,https://www.mudah.my/double-storey-terrace-house-seksyen-6-wangsa-maju-well-maintained-lrt-107110476.htm,Timeout
"RM 1,200,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,900",4,5,Freehold,https://www.mudah.my/2-storey-superlink-sering-ukay-ampang-109671686.htm,Timeout
"RM 365,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,000",2,2,Leasehold,https://www.mudah.my/single-storey-terrace-jalan-mewah-bandar-tun-razak-cheras-108824382.htm,Timeout
"RM 475,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,000",2,2,Leasehold,https://www.mudah.my/double-storey-at-tmn-muda-tmn-seraya-ampang-110437585.htm,Timeout
"RM 1,150,000","Sri Damansara, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,650",4,3,Freehold,https://www.mudah.my/facing-open-renovated-2-storey-terrace-sd-11-bandar-sri-damansara-110829873.htm,"Parking, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 1,600,000","Taman Melawati, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,605",6,3,Freehold,https://www.mudah.my/semi-d-jalan-melawati-5-taman-melawati-111236942.htm,"Parking, Playground, Minimart, Jogging Track"
"RM 700,000","Setapak, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,610",3,2,Freehold,https://www.mudah.my/single-storey-house-facing-open-renovated-taman-setapak-kl-110431282.htm,"Parking, Playground, Jogging Track"
"RM 950,000","Sentul, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","2,500",7,5,Leasehold,https://www.mudah.my/3-storey-sentul-kl-terrace-sentul-impian-kuala-lumpur-111129235.htm,"Parking, Playground, Minimart"
"RM 1,550,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","5,000",7,5,Freehold,https://www.mudah.my/corner-lot-luas-nice-renovated-taman-melawati-kl-freehold-110759739.htm,"Parking, Playground, Multipurpose hall"
"RM 770,000","Sri Petaling, Kuala Lumpur","Terraced House For Sale, listed 3 days ago","2,000",3,2,Leasehold,https://www.mudah.my/single-story-house-taman-sri-endah-sri-petaling-for-sale-109745224.htm,Parking
"RM 3,500,000","Taman Tun Dr Ismail, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,400",5,3,Freehold,https://www.mudah.my/taman-tun-dr-ismail-semi-d-110164934.htm,Parking
"RM 5,900,000","Country Heights, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","20,000",7,7,Freehold,https://www.mudah.my/country-height-kajang-110164711.htm,Timeout
"RM 2,600,000","Bukit Jalil, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","2,640",6,5,Freehold,https://www.mudah.my/bukit-jalil-end-lot-2-5-storey-house-kuala-lumpur-107801880.htm,"Security, Playground"
"RM 880,000","Pantai, Kuala Lumpur","2-storey Terraced House For Sale, listed 10 hours ago","1,540",4,3,Freehold,https://www.mudah.my/2-sty-house-pantai-permai-pantai-dalam-kuala-lumpur-109474405.htm,Timeout
"RM 776,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 5 hours ago","1,500",4,3,Freehold,https://www.mudah.my/freehold-termurah-double-storey-terrace-house-taman-setapak-kl-111281786.htm,Timeout
"RM 480,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,400",4,2,Leasehold,https://www.mudah.my/1-storey-terrace-house-taman-jaya-bandar-tun-razak-cheras-kl-111236274.htm,Timeout
"RM 7,000,000","Sri Hartamas, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","6,670",6,7,Freehold,https://www.mudah.my/beautiful-stunning-view-swimming-pool-kiara-hills-bunglow-sri-hartamas-109743831.htm,"Parking, Security, Swimming Pool, Playground"
"RM 7,000,000","Sri Hartamas, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","7,200",5,6,Freehold,https://www.mudah.my/beautiful-kiara-hills-bungalow-with-swimming-pool-109743599.htm,"Parking, Security, Swimming Pool"
"RM 620,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,300",4,3,Leasehold,https://www.mudah.my/landed-murah-ampang-2sty-taman-cempaka-ampang-below-market-109844492.htm,Parking
"RM 900,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,500",5,3,Leasehold,https://www.mudah.my/rumah-sebelah-surau-2-5sty-taman-keramat-permai-au1-kl-renovated-111175665.htm,Parking
"RM 920,000","Sri Damansara, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,700",4,3,Freehold,https://www.mudah.my/bandar-sri-damansara-3-double-storey-terrace-house-for-sale-111142657.htm,Parking
"RM 2,200,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","5,600",6,6,Freehold,https://www.mudah.my/bungalow-freehold-3-storey-bayu-kemensah-melawati-private-area-110909317.htm,"Parking, Security, Playground, Barbeque area, Jogging Track"
"RM 2,200,000","Taman Tun Dr Ismail, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,200",8,5,Freehold,https://www.mudah.my/semi-d-3-storey-villa-laman-cahaya-taman-tun-110480063.htm,Timeout
"RM 1,550,000","Taman Melawati, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","3,000",4,3,Freehold,https://www.mudah.my/semi-d-freehold-taman-melawati-fully-renovated-well-maintain-110901049.htm,Timeout
"RM 670,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,540",4,3,Leasehold,https://www.mudah.my/renovated-house-for-sale-at-keramat-permai-kuala-lumpur-109986871.htm,Timeout
"RM 585,000","Jalan Ipoh, Kuala Lumpur","Townhouse For Sale, listed 3 days ago","1,728",4,3,Leasehold,https://www.mudah.my/jalan-ipoh-villa-mas-sri-utara-townhouse-for-sale-109480564.htm,"Parking, Security, Playground"
"RM 1,100,000","Setapak, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","4,700",6,2,Freehold,https://www.mudah.my/taman-setapak-ria-bungalow-111235553.htm,Timeout
"RM 1,180,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 4 days ago","3,200",3,2,Freehold,https://www.mudah.my/single-storey-house-kepong-baru-corner-lot-taman-petaling-111065383.htm,Security
"RM 2,900,000","Bangsar South, Kuala Lumpur","Semi-Detached House For Sale, listed 4 days ago","2,100",4,4,Freehold,https://www.mudah.my/villa-3-storey-semi-detached-saville-the-park-bangsar-south-111235345.htm,"Parking, Security, Playground"
"RM 449,000","Pandan Indah, Kuala Lumpur","Townhouse For Sale, listed 4 days ago","1,280",3,2,Leasehold,https://www.mudah.my/non-bumi-unit-townhouse-pandan-indah-kl-111235376.htm,Timeout
"RM 660,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","1,760",3,3,Leasehold,https://www.mudah.my/can-markup-low-depo-660k-22x80sqf-2-storey-terrace-taman-keramat-au2-109465131.htm,Timeout
"RM 2,600,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 4 days ago","4,000",7,6,Freehold,https://www.mudah.my/corner-lot-renovated-2-storey-bungalow-taman-bukit-cheras-kl-108703439.htm,"Parking, Swimming Pool, Playground"
"RM 650,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","1,350",4,3,Freehold,https://www.mudah.my/2-storey-jalan-wangsa-murni-9-taman-wangsa-melawati-kl-110983439.htm,Timeout
"RM 475,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","1,000",2,1,Leasehold,https://www.mudah.my/fully-renovate-double-storey-house-for-sale-taman-muda-ampang-110251250.htm,Timeout
"RM 770,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","2,249",4,3,Leasehold,https://www.mudah.my/facing-open-double-storey-terrace-taman-orkid-desa-cheras-kl-110739921.htm,Timeout
"RM 2,200,000","Bandar Tasik Selatan, Kuala Lumpur","Bungalow House For Sale, listed 4 days ago","11,474",4,2,Leasehold,https://www.mudah.my/single-storey-bungalow-house-pekan-sungai-besi-desa-tasik-kl-111234887.htm,"Parking, Playground"
"RM 930,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","2,000",4,3,Freehold,https://www.mudah.my/freehold-2-storey-taman-mulia-indah-bandar-tun-razak-kuala-lumpur-109818102.htm,Timeout
"RM 2,980,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 4 days ago","7,233",5,5,Freehold,https://www.mudah.my/freehold-bungalow-taman-mulia-bandar-tun-razak-kl-110232019.htm,Timeout
"RM 798,000","OUG, Kuala Lumpur","1.5-storey Terraced House For Sale, listed 4 days ago","1,600",4,2,Freehold,https://www.mudah.my/fully-renovated-single-storey-freehold-residence-in-oug-111234350.htm,Timeout
"RM 530,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","1,600",4,3,Leasehold,https://www.mudah.my/renovated-double-storey-terrace-jalan-makmur-bandar-tun-razak-cheras-111234019.htm,Timeout
"RM 1,300,000","Sri Damansara, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 4 days ago","2,500",5,4,Freehold,https://www.mudah.my/renovated-extended-2-5-storey-terrace-bandar-sri-damansara-sd-7-111233974.htm,Timeout
"RM 1,580,000","Setapak, Kuala Lumpur","Semi-Detached House For Sale, listed 4 days ago","3,079",7,6,Freehold,https://www.mudah.my/spacious-renovated-2-5-storey-semi-d-suria-setapak-111233938.htm,Timeout
"RM 2,200,000","Sungai Besi, Kuala Lumpur","Bungalow House For Sale, listed 4 days ago","11,474",4,2,Leasehold,https://www.mudah.my/huge-land-single-storey-bungalow-pekan-sungai-besi-desa-tasik-111233906.htm,Timeout
"RM 770,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","1,300",3,3,Freehold,https://www.mudah.my/renovated-double-storey-terrace-jalan-setiawangsa-taman-setiawangsa-111233752.htm,Timeout
"RM 679,000","Setapak, Kuala Lumpur","1-storey Terraced House For Sale, listed 4 days ago","1,600",3,2,Freehold,https://www.mudah.my/facing-open-extend-single-storey-terrace-jalan-tioman-3-taman-setapak-111233743.htm,Timeout
"RM 365,000","Puchong, Kuala Lumpur","Townhouse For Auction, listed 4 days ago","1,776",4,3,Freehold,https://www.mudah.my/duplex-townhouse-upper-unit-park-villa-bandar-bukit-puchong-109828375.htm,"Parking, Security, Playground"
"RM 930,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","2,170",5,2,Leasehold,https://www.mudah.my/taman-ehsan-kepong-108078905.htm,Parking
"RM 560,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago",880,3,2,Leasehold,https://www.mudah.my/kepong-indah-kepong-107935194.htm,Security
"RM 1,550,000","Kepong, Kuala Lumpur","3-storey Terraced House For Sale, listed 4 days ago","1,540",5,6,Leasehold,https://www.mudah.my/laman-rimbunan-kepong-109495825.htm,"Parking, Security"
"RM 365,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 4 days ago","1,200",2,2,Leasehold,https://www.mudah.my/renovated-extended-single-storey-bandar-tun-razak-cheras-for-sale-109757526.htm,"Parking, Playground, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 390,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago","1,000",2,2,Freehold,https://www.mudah.my/freehold-sgt-murah-2-storey-house-jalan-j-taman-melawati-kl-110931889.htm,"Parking, Playground, Minimart"
"RM 800,000","Setiawangsa, Kuala Lumpur","Semi-Detached House For Auction, listed 4 days ago","1,646",3,2,Freehold,https://www.mudah.my/lelong-2-storey-terrace-house-111232137.htm,Timeout
"RM 1,100,000","Cheras, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 4 days ago","2,300",5,4,Freehold,https://www.mudah.my/2-5-storey-terrace-link-house-for-sale-taman-connaught-cheras-111232325.htm,Timeout
"RM 1,600,000","Taman Melawati, Kuala Lumpur","Semi-Detached House For Sale, listed 4 days ago","4,605",5,3,Freehold,https://www.mudah.my/4605sf-semi-d-near-mosque-taman-melawati-ampang-kl-111231852.htm,Playground
"RM 590,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 4 days ago",900,3,2,Leasehold,https://www.mudah.my/good-offer-2-storey-house-taman-cheras-indah-reno-unit-open-now-110962009.htm,Timeout
